is_weekend,end_station,end_power_class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,4,inactive,4.199999999999999,4.8999999999999995,4.199999999999999,4.199999999999999,0.0,0.0,2.8,2.9555555555555553,3.0875,4.307692307692307,4.199999999999999,4.513939393939394,4.199999999999999,4.199999999999999,4.199999999999999,4.6025,4.293333333333333,4.573333333333333,4.5181818181818185,4.520261437908497,4.199999999999999,4.977777777777778,5.1863636363636365,4.199999999999999
0,4,low,2.8,5.6,2.8,4.199999999999999,2.8,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.327272727272727,4.199999999999999,4.199999999999999,4.199999999999999,4.745192307692307,4.6,4.375,4.307692307692307,4.4799999999999995,4.355555555555555,4.199999999999999,4.199999999999999
0,5,high,1.6400000000000003,1.8967741935483868,1.75,1.6333333333333333,1.8666666666666665,2.8,1.5555555555555556,1.4,1.6210526315789473,1.5018181818181817,1.4,1.5866666666666664,1.7019607843137252,1.6641509433962263,1.786206896551724,1.6210526315789473,1.8666666666666665,1.9541666666666664,1.7888888888888885,2.118260869565217,2.0106382978723407,1.7173333333333332,1.9444444444444442,2.0399999999999996
0,5,inactive,1.7733333333333332,1.9599999999999997,1.4,1.4,0.0,0.0,1.4,1.4,1.5076923076923074,1.5866666666666664,1.4,1.4,1.54,1.4,1.4,1.5037037037037038,1.55,1.56,1.5707317073170732,1.7230769230769232,1.4777777777777776,1.696969696969697,1.4451612903225806,1.68
0,5,low,1.68,1.4,3.5,1.4,0.0,0.0,1.4,1.4,1.4933333333333336,1.5076923076923074,1.4,1.4,1.4,1.4,1.5166666666666664,1.4666666666666666,1.4,1.5272727272727271,1.5866666666666664,1.4756756756756755,1.6999999999999997,1.65,1.4736842105263157,1.718181818181818
0,6,high,1.7888888888888885,1.575,1.6624999999999999,1.4,1.9833333333333334,1.6333333333333333,1.4,1.575,1.6372881355932203,1.736,1.6135593220338982,1.6825688073394494,1.6048780487804877,1.6028985507246376,1.590909090909091,1.7230769230769232,1.9356521739130435,2.0416666666666665,2.0762711864406778,1.9983870967741932,2.0124999999999997,2.020869565217391,1.9954022988505746,2.252173913043478
0,6,inactive,1.5473684210526317,1.6333333333333333,1.4,1.75,1.4,1.4,1.4,1.4,1.4437499999999999,1.4583333333333333,1.6624999999999999,1.4482758620689653,1.456,1.533333333333333,1.460869565217391,1.575,1.6333333333333333,1.6882352941176468,1.6488888888888888,1.5590909090909089,1.5999999999999999,1.436842105263158,1.6227272727272728,1.589189189189189
0,6,low,1.6470588235294117,1.5272727272727271,1.75,1.4,1.4,0.0,0.0,1.4,1.4,1.5076923076923074,1.5076923076923074,1.5999999999999999,1.4,1.7294117647058824,1.4,1.4874999999999998,1.5615384615384615,1.5944444444444443,1.7888888888888885,1.48,1.5076923076923074,1.68,1.575,1.54
0,7,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,high,1.54,1.7818181818181817,1.8666666666666665,1.4,1.4,1.4,0.0,1.4,1.6210526315789473,1.736,1.8,1.7599999999999998,1.5964912280701753,1.6413793103448273,1.5428571428571427,1.548936170212766,1.5707317073170732,1.6285714285714283,1.8508474576271186,2.1279999999999997,1.9272727272727272,1.7672131147540984,1.68,1.756862745098039
0,8,inactive,1.68,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4933333333333336,1.8666666666666665,1.6333333333333333,1.7111111111111112,1.5166666666666664,1.575,1.4874999999999998,1.6333333333333333,1.4874999999999998,1.6333333333333333,1.607407407407407,1.6545454545454548,1.4736842105263157,1.5076923076923074,1.54,1.8666666666666665
0,8,low,1.4,0.0,0.0,1.4,0.0,0.0,1.4,1.4,1.5272727272727271,2.036363636363636,2.3333333333333335,1.7111111111111112,1.4,1.4,1.4,1.5272727272727271,1.4,1.4823529411764704,1.4823529411764704,1.8666666666666665,1.4,1.4,1.4,1.4
